 

stn;time;prestas0
ATT;202412292310;738.3
ATT;202412292320;738.3
ATT;202412292330;738.2
ATT;202412292340;738.2
ATT;202412292350;738.1
ATT;202412300000;738.1
ATT;202412300010;738.1
ATT;202412300020;738.0
ATT;202412300030;738.0
ATT;202412300040;738.0
ATT;202412300050;737.9
ATT;202412300100;737.9
ATT;202412300110;737.9
ATT;202412300120;737.8
ATT;202412300130;737.9
ATT;202412300140;737.9
ATT;202412300150;738.0
ATT;202412300200;738.0
ATT;202412300210;738.0
ATT;202412300220;738.0
ATT;202412300230;738.0
ATT;202412300240;738.0
ATT;202412300250;737.9
ATT;202412300300;737.9
ATT;202412300310;737.8
ATT;202412300320;737.8
ATT;202412300330;737.8
ATT;202412300340;737.8
ATT;202412300350;737.7
ATT;202412300400;737.7
ATT;202412300410;737.7
ATT;202412300420;737.7
ATT;202412300430;737.6
ATT;202412300440;737.6
ATT;202412300450;737.6
ATT;202412300500;737.7
ATT;202412300510;737.7
ATT;202412300520;737.7
ATT;202412300530;737.7
ATT;202412300540;737.7
ATT;202412300550;737.8
ATT;202412300600;737.8
ATT;202412300610;737.8
ATT;202412300620;737.8
ATT;202412300630;737.8
ATT;202412300640;737.8
ATT;202412300650;737.9
ATT;202412300700;737.9
ATT;202412300710;737.9
ATT;202412300720;737.9
ATT;202412300730;738.0
ATT;202412300740;738.0
ATT;202412300750;738.0
ATT;202412300800;738.0
ATT;202412300810;738.1
ATT;202412300820;738.1
ATT;202412300830;738.2
ATT;202412300840;738.3
ATT;202412300850;738.3
ATT;202412300900;738.3
ATT;202412300910;738.4
ATT;202412300920;738.4
ATT;202412300930;738.5
ATT;202412300940;738.6
ATT;202412300950;738.6
ATT;202412301000;738.6
ATT;202412301010;738.6
ATT;202412301020;738.6
ATT;202412301030;738.5
ATT;202412301040;738.4
ATT;202412301050;738.4
ATT;202412301100;738.3
ATT;202412301110;738.3
ATT;202412301120;738.2
ATT;202412301130;738.2
ATT;202412301140;738.1
ATT;202412301150;738.1
ATT;202412301200;738.0
ATT;202412301210;737.9
ATT;202412301220;737.9
ATT;202412301230;737.8
ATT;202412301240;737.8
ATT;202412301250;737.7
ATT;202412301300;737.7
ATT;202412301310;737.7
ATT;202412301320;737.6
ATT;202412301330;737.6
ATT;202412301340;737.5
ATT;202412301350;737.5
ATT;202412301400;737.5
ATT;202412301410;737.5
ATT;202412301420;737.6
ATT;202412301430;737.6
ATT;202412301440;737.7
ATT;202412301450;737.7
ATT;202412301500;737.7
ATT;202412301510;737.7
ATT;202412301520;737.8
ATT;202412301530;737.8
ATT;202412301540;737.8
ATT;202412301550;737.8
ATT;202412301600;737.8
ATT;202412301610;737.8
ATT;202412301620;737.8
ATT;202412301630;737.8
ATT;202412301640;737.8
ATT;202412301650;737.8
ATT;202412301700;737.8
ATT;202412301710;737.8
ATT;202412301720;737.8
ATT;202412301730;737.8
ATT;202412301740;737.8
ATT;202412301750;737.9
ATT;202412301800;737.9
ATT;202412301810;737.9
ATT;202412301820;737.9
ATT;202412301830;737.9
ATT;202412301840;737.9
ATT;202412301850;737.9
ATT;202412301900;738.0
ATT;202412301910;738.0
ATT;202412301920;738.0
ATT;202412301930;738.0
ATT;202412301940;738.0
ATT;202412301950;738.1
ATT;202412302000;738.1
ATT;202412302010;738.1
ATT;202412302020;738.2
ATT;202412302030;738.2
ATT;202412302040;738.2
ATT;202412302050;738.2
ATT;202412302100;738.2
ATT;202412302110;738.2
ATT;202412302120;738.2
ATT;202412302130;738.2
ATT;202412302140;738.2
ATT;202412302150;738.2
ATT;202412302200;738.2
ATT;202412302210;738.2
ATT;202412302220;738.3
ATT;202412302230;738.3
ATT;202412302240;738.3
ATT;202412302250;738.3
ATT;202412302300;738.3
ATT;202412302310;738.3
ATT;202412302320;738.3
ATT;202412302330;738.3
ATT;202412302340;738.2
ATT;202412302350;738.1
ATT;202412310000;738.1
ATT;202412310010;738.0
ATT;202412310020;738.0
ATT;202412310030;737.9
ATT;202412310040;737.9
ATT;202412310050;737.8
ATT;202412310100;737.8
ATT;202412310110;737.7
ATT;202412310120;737.7
ATT;202412310130;737.8
ATT;202412310140;737.8
ATT;202412310150;737.9
ATT;202412310200;737.8
ATT;202412310210;737.8
ATT;202412310220;737.8
ATT;202412310230;737.8
ATT;202412310240;737.8
ATT;202412310250;737.8
ATT;202412310300;737.7
ATT;202412310310;737.7
ATT;202412310320;737.6
ATT;202412310330;737.6
ATT;202412310340;737.6
ATT;202412310350;737.6
ATT;202412310400;737.6
ATT;202412310410;737.6
ATT;202412310420;737.6
ATT;202412310430;737.6
ATT;202412310440;737.6
ATT;202412310450;737.6
ATT;202412310500;737.6
ATT;202412310510;737.6
ATT;202412310520;737.6
ATT;202412310530;737.6
ATT;202412310540;737.6
ATT;202412310550;737.7
ATT;202412310600;737.6
ATT;202412310610;737.7
ATT;202412310620;737.7
ATT;202412310630;737.7
ATT;202412310640;737.7
ATT;202412310650;737.7
ATT;202412310700;737.8
ATT;202412310710;737.8
ATT;202412310720;737.8
ATT;202412310730;737.8
ATT;202412310740;737.8
ATT;202412310750;737.9
ATT;202412310800;737.9
ATT;202412310810;737.9
ATT;202412310820;738.0
ATT;202412310830;738.0
ATT;202412310840;738.0
ATT;202412310850;738.1
ATT;202412310900;738.1
ATT;202412310910;738.2
ATT;202412310920;738.2
ATT;202412310930;738.3
ATT;202412310940;738.3
ATT;202412310950;738.4
ATT;202412311000;738.4
ATT;202412311010;738.4
ATT;202412311020;738.4
ATT;202412311030;738.3
ATT;202412311040;738.3
ATT;202412311050;738.2
ATT;202412311100;738.2
ATT;202412311110;738.2
ATT;202412311120;738.1
ATT;202412311130;738.1
ATT;202412311140;738.0
ATT;202412311150;737.9
ATT;202412311200;737.9
ATT;202412311210;737.8
ATT;202412311220;737.7
ATT;202412311230;737.7
ATT;202412311240;737.6
ATT;202412311250;737.6
ATT;202412311300;737.5
ATT;202412311310;737.4
ATT;202412311320;737.4
ATT;202412311330;737.4
ATT;202412311340;737.3
ATT;202412311350;737.3
ATT;202412311400;737.3
ATT;202412311410;737.3
ATT;202412311420;737.2
ATT;202412311430;737.2
ATT;202412311440;737.3
ATT;202412311450;737.3
ATT;202412311500;737.4
ATT;202412311510;737.4
ATT;202412311520;737.4
ATT;202412311530;737.4
ATT;202412311540;737.4
ATT;202412311550;737.3
ATT;202412311600;737.4
ATT;202412311610;737.4
ATT;202412311620;737.4
ATT;202412311630;737.4
ATT;202412311640;737.4
ATT;202412311650;737.4
ATT;202412311700;737.5
ATT;202412311710;737.5
ATT;202412311720;737.5
ATT;202412311730;737.5
ATT;202412311740;737.5
ATT;202412311750;737.6
ATT;202412311800;737.6
ATT;202412311810;737.6
ATT;202412311820;737.7
ATT;202412311830;737.7
ATT;202412311840;737.7
ATT;202412311850;737.7
ATT;202412311900;737.7
ATT;202412311910;737.7
ATT;202412311920;737.8
ATT;202412311930;737.9
ATT;202412311940;737.9
ATT;202412311950;737.9
ATT;202412312000;737.9
ATT;202412312010;737.8
ATT;202412312020;737.8
ATT;202412312030;737.8
ATT;202412312040;737.9
ATT;202412312050;737.8
ATT;202412312100;737.8
ATT;202412312110;737.8
ATT;202412312120;737.8
ATT;202412312130;737.8
ATT;202412312140;737.7
ATT;202412312150;737.6
ATT;202412312200;737.6
ATT;202412312210;737.7
ATT;202412312220;737.7
ATT;202412312230;737.7
ATT;202412312240;737.7
ATT;202412312250;737.8
ATT;202412312300;737.7
ATT;202412312310;737.6
ATT;202412312320;737.6
ATT;202412312330;737.4
ATT;202412312340;737.4
ATT;202412312350;737.4
ATT;202501010000;737.3
ATT;202501010010;737.3
ATT;202501010020;737.3
ATT;202501010030;737.2
ATT;202501010040;737.1
ATT;202501010050;737.0
ATT;202501010100;737.1
ATT;202501010110;737.1
ATT;202501010120;737.1
ATT;202501010130;737.1
ATT;202501010140;737.1
ATT;202501010150;737.2
ATT;202501010200;737.1
ATT;202501010210;737.1
ATT;202501010220;737.0
ATT;202501010230;737.0
ATT;202501010240;737.0
ATT;202501010250;736.9
ATT;202501010300;736.8
ATT;202501010310;736.8
ATT;202501010320;736.7
ATT;202501010330;736.7
ATT;202501010340;736.7
ATT;202501010350;736.7
ATT;202501010400;736.6
ATT;202501010410;736.6
ATT;202501010420;736.5
ATT;202501010430;736.5
ATT;202501010440;736.5
ATT;202501010450;736.5
ATT;202501010500;736.4
ATT;202501010510;736.4
ATT;202501010520;736.4
ATT;202501010530;736.4
ATT;202501010540;736.4
ATT;202501010550;736.3
ATT;202501010600;736.3
ATT;202501010610;736.2
ATT;202501010620;736.3
ATT;202501010630;736.2
ATT;202501010640;736.2
ATT;202501010650;736.3
ATT;202501010700;736.3
ATT;202501010710;736.3
ATT;202501010720;736.3
ATT;202501010730;736.4
ATT;202501010740;736.3
ATT;202501010750;736.3
ATT;202501010800;736.3
ATT;202501010810;736.2
ATT;202501010820;736.3
ATT;202501010830;736.3
ATT;202501010840;736.3
ATT;202501010850;736.4
ATT;202501010900;736.4
ATT;202501010910;736.4
ATT;202501010920;736.5
ATT;202501010930;736.5
ATT;202501010940;736.5
ATT;202501010950;736.6
ATT;202501011000;736.6
ATT;202501011010;736.5
ATT;202501011020;736.4
ATT;202501011030;736.3
ATT;202501011040;736.3
ATT;202501011050;736.2
ATT;202501011100;736.2
ATT;202501011110;736.1
ATT;202501011120;735.9
ATT;202501011130;735.8
ATT;202501011140;735.8
ATT;202501011150;735.7
ATT;202501011200;735.6
ATT;202501011210;735.5
ATT;202501011220;735.4
ATT;202501011230;735.3
ATT;202501011240;735.2
ATT;202501011250;735.1
ATT;202501011300;735.1
ATT;202501011310;735.0
ATT;202501011320;734.8
ATT;202501011330;734.7
ATT;202501011340;734.6
ATT;202501011350;734.6
ATT;202501011400;734.6
ATT;202501011410;734.6
ATT;202501011420;734.5
ATT;202501011430;734.4
ATT;202501011440;734.5
ATT;202501011450;734.4
ATT;202501011500;734.3
ATT;202501011510;734.2
ATT;202501011520;734.2
ATT;202501011530;734.2
ATT;202501011540;734.2
ATT;202501011550;734.1
ATT;202501011600;734.0
ATT;202501011610;734.0
ATT;202501011620;734.0
ATT;202501011630;734.0
ATT;202501011640;734.0
ATT;202501011650;734.0
ATT;202501011700;734.0
ATT;202501011710;733.9
ATT;202501011720;733.9
ATT;202501011730;733.9
ATT;202501011740;733.9
ATT;202501011750;733.8
ATT;202501011800;733.8
ATT;202501011810;733.9
ATT;202501011820;734.0
ATT;202501011830;733.9
ATT;202501011840;733.9
ATT;202501011850;733.9
ATT;202501011900;733.8
ATT;202501011910;733.7
ATT;202501011920;733.7
ATT;202501011930;733.6
ATT;202501011940;733.6
ATT;202501011950;733.6
ATT;202501012000;733.5
ATT;202501012010;733.4
ATT;202501012020;733.4
ATT;202501012030;733.2
ATT;202501012040;733.1
ATT;202501012050;733.0
ATT;202501012100;732.9
ATT;202501012110;732.9
ATT;202501012120;732.8
ATT;202501012130;732.7
ATT;202501012140;732.7
ATT;202501012150;732.6
ATT;202501012200;732.5
ATT;202501012210;732.4
ATT;202501012220;732.4
ATT;202501012230;732.4
ATT;202501012240;732.3
ATT;202501012250;732.3
ATT;202501012300;732.2
ATT;202501012310;732.2
ATT;202501012320;732.0
ATT;202501012330;731.9
ATT;202501012340;731.8
ATT;202501012350;731.7
ATT;202501020000;731.7
ATT;202501020010;731.5
ATT;202501020020;731.4
ATT;202501020030;731.3
ATT;202501020040;731.1
ATT;202501020050;730.9
ATT;202501020100;730.7
ATT;202501020110;730.7
ATT;202501020120;730.6
ATT;202501020130;730.4
ATT;202501020140;730.4
ATT;202501020150;730.2
ATT;202501020200;730.3
ATT;202501020210;730.3
ATT;202501020220;730.1
ATT;202501020230;730.1
ATT;202501020240;730.0
ATT;202501020250;729.8
ATT;202501020300;729.8
ATT;202501020310;729.5
ATT;202501020320;729.5
ATT;202501020330;729.5
ATT;202501020340;729.6
ATT;202501020350;729.5
ATT;202501020400;729.3
ATT;202501020410;729.5
ATT;202501020420;729.4
ATT;202501020430;729.3
ATT;202501020440;729.1
ATT;202501020450;729.0
ATT;202501020500;728.9
ATT;202501020510;728.9
ATT;202501020520;728.9
ATT;202501020530;728.7
ATT;202501020540;728.6
ATT;202501020550;728.6
ATT;202501020600;728.8
ATT;202501020610;728.8
ATT;202501020620;728.5
ATT;202501020630;728.7
ATT;202501020640;728.6
ATT;202501020650;728.6
ATT;202501020700;728.5
ATT;202501020710;728.6
ATT;202501020720;728.6
ATT;202501020730;728.3
ATT;202501020740;728.3
ATT;202501020750;728.5
ATT;202501020800;728.4
ATT;202501020810;728.4
ATT;202501020820;728.5
ATT;202501020830;728.4
ATT;202501020840;728.5
ATT;202501020850;728.4
ATT;202501020900;728.6
ATT;202501020910;728.8
ATT;202501020920;728.7
ATT;202501020930;728.8
ATT;202501020940;728.7
ATT;202501020950;728.4
ATT;202501021000;728.2
ATT;202501021010;728.4
ATT;202501021020;728.3
ATT;202501021030;728.3
ATT;202501021040;728.2
ATT;202501021050;728.0
ATT;202501021100;727.7
ATT;202501021110;727.8
ATT;202501021120;727.6
ATT;202501021130;727.5
ATT;202501021140;727.4
ATT;202501021150;727.3
ATT;202501021200;727.2
ATT;202501021210;727.4
ATT;202501021220;727.0
ATT;202501021230;726.5
ATT;202501021240;726.3
ATT;202501021250;726.3
ATT;202501021300;726.4
ATT;202501021310;726.3
ATT;202501021320;726.1
ATT;202501021330;726.0
ATT;202501021340;726.0
ATT;202501021350;725.9
ATT;202501021400;725.8
ATT;202501021410;725.7
ATT;202501021420;725.6
ATT;202501021430;725.5
ATT;202501021440;725.3
ATT;202501021450;725.2
ATT;202501021500;725.0
ATT;202501021510;725.0
ATT;202501021520;725.0
ATT;202501021530;725.0
ATT;202501021540;725.1
ATT;202501021550;724.9
ATT;202501021600;724.9
ATT;202501021610;724.9
ATT;202501021620;724.9
ATT;202501021630;724.8
ATT;202501021640;724.6
ATT;202501021650;724.4
ATT;202501021700;724.2
ATT;202501021710;724.3
ATT;202501021720;724.0
ATT;202501021730;724.0
ATT;202501021740;723.8
ATT;202501021750;723.8
ATT;202501021800;723.7
ATT;202501021810;723.9
ATT;202501021820;724.1
ATT;202501021830;723.9
ATT;202501021840;723.9
ATT;202501021850;724.0
ATT;202501021900;724.0
ATT;202501021910;724.1
ATT;202501021920;724.0
ATT;202501021930;724.1
ATT;202501021940;724.0
ATT;202501021950;723.9
ATT;202501022000;724.1
ATT;202501022010;724.0
ATT;202501022020;724.0
ATT;202501022030;723.8
ATT;202501022040;723.9
ATT;202501022050;723.8
ATT;202501022100;723.6
ATT;202501022110;723.7
ATT;202501022120;723.7
ATT;202501022130;723.8
ATT;202501022140;723.8
ATT;202501022150;723.8
ATT;202501022200;723.7
ATT;202501022210;723.6
ATT;202501022220;723.6
ATT;202501022230;723.6
ATT;202501022240;723.5
ATT;202501022250;723.4
ATT;202501022300;723.4
ATT;202501022310;723.4
ATT;202501022320;723.4
ATT;202501022330;723.3
ATT;202501022340;723.2
ATT;202501022350;723.2
ATT;202501030000;723.1
ATT;202501030010;723.0
ATT;202501030020;723.1
ATT;202501030030;723.0
ATT;202501030040;723.0
ATT;202501030050;722.9
ATT;202501030100;723.0
ATT;202501030110;723.0
ATT;202501030120;723.0
ATT;202501030130;723.0
ATT;202501030140;723.1
ATT;202501030150;723.1
ATT;202501030200;723.1
ATT;202501030210;723.2
ATT;202501030220;723.2
ATT;202501030230;723.2
ATT;202501030240;723.2
ATT;202501030250;723.2
ATT;202501030300;723.2
ATT;202501030310;723.2
ATT;202501030320;723.2
ATT;202501030330;723.2
ATT;202501030340;723.2
ATT;202501030350;723.3
ATT;202501030400;723.3
ATT;202501030410;723.3
ATT;202501030420;723.2
ATT;202501030430;723.1
ATT;202501030440;723.2
ATT;202501030450;723.2
ATT;202501030500;723.2
ATT;202501030510;723.2
ATT;202501030520;723.2
ATT;202501030530;723.2
ATT;202501030540;723.3
ATT;202501030550;723.4
ATT;202501030600;723.4
ATT;202501030610;723.4
ATT;202501030620;723.4
ATT;202501030630;723.6
ATT;202501030640;723.6
ATT;202501030650;723.6
ATT;202501030700;723.6
ATT;202501030710;723.6
ATT;202501030720;723.6
ATT;202501030730;723.7
ATT;202501030740;723.7
ATT;202501030750;723.8
ATT;202501030800;723.9
ATT;202501030810;723.9
ATT;202501030820;724.0
ATT;202501030830;724.1
ATT;202501030840;724.1
ATT;202501030850;724.1
ATT;202501030900;724.2
ATT;202501030910;724.2
ATT;202501030920;724.3
ATT;202501030930;724.3
ATT;202501030940;724.4
ATT;202501030950;724.3
ATT;202501031000;724.4
ATT;202501031010;724.5
ATT;202501031020;724.6
ATT;202501031030;724.7
ATT;202501031040;724.7
ATT;202501031050;724.7
ATT;202501031100;724.6
ATT;202501031110;724.5
ATT;202501031120;724.4
ATT;202501031130;724.4
ATT;202501031140;724.3
ATT;202501031150;724.2
ATT;202501031200;724.1
ATT;202501031210;724.1
ATT;202501031220;724.1
ATT;202501031230;724.1
ATT;202501031240;724.2
ATT;202501031250;724.0
ATT;202501031300;724.0
ATT;202501031310;724.0
ATT;202501031320;724.0
ATT;202501031330;724.1
ATT;202501031340;724.0
ATT;202501031350;724.0
ATT;202501031400;724.1
ATT;202501031410;724.2
ATT;202501031420;724.2
ATT;202501031430;724.2
ATT;202501031440;724.3
ATT;202501031450;724.4
ATT;202501031500;724.4
ATT;202501031510;724.4
ATT;202501031520;724.5
ATT;202501031530;724.5
ATT;202501031540;724.5
ATT;202501031550;724.6
ATT;202501031600;724.7
ATT;202501031610;724.7
ATT;202501031620;724.7
ATT;202501031630;724.8
ATT;202501031640;724.8
ATT;202501031650;724.8
ATT;202501031700;724.8
ATT;202501031710;724.8
ATT;202501031720;724.8
ATT;202501031730;724.9
ATT;202501031740;724.9
ATT;202501031750;725.0
ATT;202501031800;725.0
ATT;202501031810;725.1
ATT;202501031820;725.1
ATT;202501031830;725.2
ATT;202501031840;725.3
ATT;202501031850;725.4
ATT;202501031900;725.5
ATT;202501031910;725.5
ATT;202501031920;725.5
ATT;202501031930;725.5
ATT;202501031940;725.6
ATT;202501031950;725.6
ATT;202501032000;725.6
ATT;202501032010;725.6
ATT;202501032020;725.6
ATT;202501032030;725.7
ATT;202501032040;725.8
ATT;202501032050;725.7
ATT;202501032100;725.7
ATT;202501032110;725.7
ATT;202501032120;725.7
ATT;202501032130;725.7
ATT;202501032140;725.7
ATT;202501032150;725.8
ATT;202501032200;725.8
ATT;202501032210;725.8
ATT;202501032220;725.9
ATT;202501032230;725.9
ATT;202501032240;725.9
ATT;202501032250;725.9
ATT;202501032300;725.9
ATT;202501032310;725.9
ATT;202501032320;725.9
ATT;202501032330;725.8
ATT;202501032340;725.8
ATT;202501032350;725.8
ATT;202501040000;725.7
ATT;202501040010;725.6
ATT;202501040020;725.6
ATT;202501040030;725.6
ATT;202501040040;725.5
ATT;202501040050;725.5
ATT;202501040100;725.6
ATT;202501040110;725.5
ATT;202501040120;725.5
ATT;202501040130;725.5
ATT;202501040140;725.5
ATT;202501040150;725.5
ATT;202501040200;725.5
ATT;202501040210;725.6
ATT;202501040220;725.7
ATT;202501040230;725.7
ATT;202501040240;725.7
ATT;202501040250;725.6
ATT;202501040300;725.5
ATT;202501040310;725.5
ATT;202501040320;725.5
ATT;202501040330;725.5
ATT;202501040340;725.5
ATT;202501040350;725.4
ATT;202501040400;725.4
ATT;202501040410;725.3
ATT;202501040420;725.3
ATT;202501040430;725.3
ATT;202501040440;725.3
ATT;202501040450;725.2
ATT;202501040500;725.2
ATT;202501040510;725.1
ATT;202501040520;725.1
ATT;202501040530;725.1
ATT;202501040540;725.1
ATT;202501040550;725.2
ATT;202501040600;725.1
ATT;202501040610;725.1
ATT;202501040620;725.2
ATT;202501040630;725.2
ATT;202501040640;725.2
ATT;202501040650;725.3
ATT;202501040700;725.4
ATT;202501040710;725.3
ATT;202501040720;725.4
ATT;202501040730;725.4
ATT;202501040740;725.3
ATT;202501040750;725.2
ATT;202501040800;725.2
ATT;202501040810;725.2
ATT;202501040820;725.3
ATT;202501040830;725.3
ATT;202501040840;725.3
ATT;202501040850;725.4
ATT;202501040900;725.4
ATT;202501040910;725.5
ATT;202501040920;725.6
ATT;202501040930;725.6
ATT;202501040940;725.7
ATT;202501040950;725.7
ATT;202501041000;725.7
ATT;202501041010;725.6
ATT;202501041020;725.5
ATT;202501041030;725.4
ATT;202501041040;725.4
ATT;202501041050;725.4
ATT;202501041100;725.4
ATT;202501041110;725.5
ATT;202501041120;725.4
ATT;202501041130;725.3
ATT;202501041140;725.2
ATT;202501041150;725.1
ATT;202501041200;725.0
ATT;202501041210;724.9
ATT;202501041220;724.9
ATT;202501041230;724.8
ATT;202501041240;724.9
ATT;202501041250;724.9
ATT;202501041300;724.7
ATT;202501041310;724.8
ATT;202501041320;724.8
ATT;202501041330;724.8
ATT;202501041340;724.8
ATT;202501041350;725.0
ATT;202501041400;725.1
ATT;202501041410;724.9
ATT;202501041420;724.9
ATT;202501041430;725.0
ATT;202501041440;725.1
ATT;202501041450;725.1
ATT;202501041500;725.1
ATT;202501041510;725.1
ATT;202501041520;725.1
ATT;202501041530;725.2
ATT;202501041540;725.2
ATT;202501041550;725.4
ATT;202501041600;725.4
ATT;202501041610;725.3
ATT;202501041620;725.4
ATT;202501041630;725.3
ATT;202501041640;725.5
ATT;202501041650;725.6
ATT;202501041700;725.6
ATT;202501041710;725.4
ATT;202501041720;725.6
ATT;202501041730;725.5
ATT;202501041740;725.5
ATT;202501041750;725.6
ATT;202501041800;725.4
ATT;202501041810;725.4
ATT;202501041820;725.4
ATT;202501041830;725.3
ATT;202501041840;725.3
ATT;202501041850;725.2
ATT;202501041900;725.2
ATT;202501041910;725.2
ATT;202501041920;725.2
ATT;202501041930;725.0
ATT;202501041940;725.0
ATT;202501041950;725.0
ATT;202501042000;725.1
ATT;202501042010;725.1
ATT;202501042020;725.1
ATT;202501042030;725.0
ATT;202501042040;725.0
ATT;202501042050;724.9
ATT;202501042100;725.0
ATT;202501042110;725.2
ATT;202501042120;725.1
ATT;202501042130;725.1
ATT;202501042140;724.9
ATT;202501042150;724.9
ATT;202501042200;725.0
ATT;202501042210;725.1
ATT;202501042220;725.2
ATT;202501042230;724.9
ATT;202501042240;724.7
ATT;202501042250;724.7
ATT;202501042300;724.7
ATT;202501042310;724.6
ATT;202501042320;724.6
ATT;202501042330;724.6
ATT;202501042340;724.9
ATT;202501042350;724.7
ATT;202501050000;725.1
ATT;202501050010;725.2
ATT;202501050020;725.1
ATT;202501050030;725.3
ATT;202501050040;725.3
ATT;202501050050;725.2
ATT;202501050100;725.1
ATT;202501050110;725.1
ATT;202501050120;725.1
ATT;202501050130;725.1
ATT;202501050140;725.2
ATT;202501050150;725.1
ATT;202501050200;725.2
ATT;202501050210;725.2
ATT;202501050220;725.1
ATT;202501050230;725.0
ATT;202501050240;725.0
ATT;202501050250;724.8
ATT;202501050300;724.7
ATT;202501050310;724.5
ATT;202501050320;724.5
ATT;202501050330;724.6
ATT;202501050340;724.7
ATT;202501050350;724.7
ATT;202501050400;724.8
ATT;202501050410;724.9
ATT;202501050420;724.8
ATT;202501050430;724.8
ATT;202501050440;724.7
ATT;202501050450;724.7
ATT;202501050500;724.8
ATT;202501050510;724.7
ATT;202501050520;724.8
ATT;202501050530;724.7
ATT;202501050540;724.6
ATT;202501050550;724.6
ATT;202501050600;724.6
ATT;202501050610;724.6
ATT;202501050620;724.5
ATT;202501050630;724.6
ATT;202501050640;724.6
ATT;202501050650;724.5
ATT;202501050700;724.5
ATT;202501050710;724.5
ATT;202501050720;724.5
ATT;202501050730;724.5
ATT;202501050740;724.6
ATT;202501050750;724.6
ATT;202501050800;724.5
ATT;202501050810;724.5
ATT;202501050820;724.5
ATT;202501050830;724.5
ATT;202501050840;724.5
ATT;202501050850;724.5
ATT;202501050900;724.6
ATT;202501050910;724.6
ATT;202501050920;724.6
ATT;202501050930;724.7
ATT;202501050940;724.7
ATT;202501050950;724.7
ATT;202501051000;724.8
ATT;202501051010;724.7
ATT;202501051020;724.7
ATT;202501051030;724.6
ATT;202501051040;724.5
ATT;202501051050;724.5
ATT;202501051100;724.4
ATT;202501051110;724.4
ATT;202501051120;724.3
ATT;202501051130;724.3
ATT;202501051140;724.3
ATT;202501051150;724.2
ATT;202501051200;724.2
ATT;202501051210;724.1
ATT;202501051220;723.9
ATT;202501051230;723.8
ATT;202501051240;723.8
ATT;202501051250;723.8
ATT;202501051300;723.6
ATT;202501051310;723.4
ATT;202501051320;723.4
ATT;202501051330;723.4
ATT;202501051340;723.4
ATT;202501051350;723.2
ATT;202501051400;723.2
ATT;202501051410;723.3
ATT;202501051420;723.2
ATT;202501051430;723.3
ATT;202501051440;723.3
ATT;202501051450;723.3
ATT;202501051500;723.2
ATT;202501051510;723.1
ATT;202501051520;723.0
ATT;202501051530;723.0
ATT;202501051540;723.0
ATT;202501051550;722.9
ATT;202501051600;722.9
ATT;202501051610;723.0
ATT;202501051620;723.0
ATT;202501051630;723.0
ATT;202501051640;722.9
ATT;202501051650;722.9
ATT;202501051700;722.8
ATT;202501051710;722.8
ATT;202501051720;722.8
ATT;202501051730;722.8
ATT;202501051740;722.7
ATT;202501051750;722.7
ATT;202501051800;722.7
ATT;202501051810;722.6
ATT;202501051820;722.6
ATT;202501051830;722.5
ATT;202501051840;722.4
ATT;202501051850;722.4
ATT;202501051900;722.4
ATT;202501051910;722.0
ATT;202501051920;722.0
ATT;202501051930;722.0
ATT;202501051940;722.0
ATT;202501051950;721.9
ATT;202501052000;721.8
ATT;202501052010;721.7
ATT;202501052020;721.7
ATT;202501052030;721.5
ATT;202501052040;721.4
ATT;202501052050;721.5
ATT;202501052100;721.3
ATT;202501052110;721.4
ATT;202501052120;721.2
ATT;202501052130;720.9
ATT;202501052140;720.7
ATT;202501052150;720.9
ATT;202501052200;720.8
ATT;202501052210;720.8
ATT;202501052220;720.7
ATT;202501052230;720.6
ATT;202501052240;720.5
ATT;202501052250;720.4
ATT;202501052300;720.3
ATT;202501052310;720.3
ATT;202501052320;720.2
ATT;202501052330;720.1
ATT;202501052340;720.0
ATT;202501052350;719.9
ATT;202501060000;719.7
ATT;202501060010;719.7
ATT;202501060020;719.6
ATT;202501060030;719.4
ATT;202501060040;719.3
ATT;202501060050;719.3
ATT;202501060100;719.2
ATT;202501060110;719.1
ATT;202501060120;719.2
ATT;202501060130;719.3
ATT;202501060140;718.6
ATT;202501060150;718.6
ATT;202501060200;718.7
ATT;202501060210;718.9
ATT;202501060220;719.1
ATT;202501060230;719.1
ATT;202501060240;719.1
ATT;202501060250;718.4
ATT;202501060300;718.1
ATT;202501060310;717.9
ATT;202501060320;718.1
ATT;202501060330;718.1
ATT;202501060340;718.0
ATT;202501060350;717.7
ATT;202501060400;717.7
ATT;202501060410;717.6
ATT;202501060420;717.6
ATT;202501060430;717.3
ATT;202501060440;717.2
ATT;202501060450;717.1
ATT;202501060500;716.9
ATT;202501060510;716.8
ATT;202501060520;716.5
ATT;202501060530;716.7
ATT;202501060540;716.7
ATT;202501060550;716.7
ATT;202501060600;716.7
ATT;202501060610;716.9
ATT;202501060620;716.8
ATT;202501060630;716.8
ATT;202501060640;716.9
ATT;202501060650;716.9
ATT;202501060700;716.9
ATT;202501060710;716.9
ATT;202501060720;716.8
ATT;202501060730;717.0
ATT;202501060740;716.9
ATT;202501060750;716.7
ATT;202501060800;716.7
ATT;202501060810;716.7
ATT;202501060820;716.9
ATT;202501060830;717.0
ATT;202501060840;716.9
ATT;202501060850;716.9
ATT;202501060900;716.9
ATT;202501060910;717.2
ATT;202501060920;717.3
ATT;202501060930;717.2
ATT;202501060940;717.4
ATT;202501060950;717.4
ATT;202501061000;717.4
ATT;202501061010;717.2
ATT;202501061020;717.0
